id,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
247770,Lovely House In Hip East Austin,1298575,Gloria,2011-10-16,"Austin, Texas, United States",,,,False,Windsor Park,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,False,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.30339916960381,-97.684962395358,t,House,Private room,2,,1.0,2.0,Real Bed,{},100.0,100.0,25.0,1,50.0,1,760,30,60,90,365,1,2012-03-13,2012-03-13,94.0,10.0,8.0,10.0,10.0,10.0,10.0,False,flexible,f,f,1,0.02
3739692,Master Bedroom w/ Private Bath,7867981,Lindsay,2013-08-01,"Austin, Texas, United States",within an hour,0.86,1.0,True,Pecan Spings,3.0,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,True,Pecan Spings,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.29652641137616,-97.67776825585436,t,House,Private room,2,1.0,1.0,1.0,Real Bed,{},70.0,,,1,10.0,1,1125,0,0,0,174,1,2015-07-06,2015-07-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,flexible,f,f,3,0.24
5213513,Cozy 2BD with Easy Downtown Access!,10720829,Jessica,2013-12-19,"Austin, Texas, United States",,,,False,Windsor Park,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.311468796295102,-97.70466213308548,t,Apartment,Entire home/apt,6,1.5,2.0,2.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",600.0,,,1,0.0,1,1125,0,0,0,254,0,,,,,,,,,,False,flexible,f,f,1,
5205243,Lovely 3 Bedroom Austin Home,26927666,Matt,2015-01-29,"Austin, Texas, United States",,,,False,Windsor Park,1.0,1.0,"['email', 'phone', 'google', 'kba']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.29964973000325,-97.68568663757628,t,House,Entire home/apt,5,1.5,3.0,3.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit""}",500.0,500.0,,1,0.0,1,1125,0,0,0,255,0,,,,,,,,,,False,flexible,f,f,1,
5279425,Windsor Park Chateau Room,3317346,Michelle,2012-08-20,"Austin, Texas, United States",,,,False,Windsor Park,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",t,False,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.30885650265239,-97.70508360800274,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",150.0,100.0,,1,150.0,4,1125,28,58,88,88,0,,,,,,,,,,False,flexible,f,f,1,
907229,Lavishly appointed master bed/bath,4858779,Jennifer,2013-01-26,"Austin, Texas, United States",within an hour,1.0,0.84,True,Windsor Park,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.30762919181837,-97.68705791165904,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",65.0,,,1,0.0,1,180,11,29,59,334,193,2013-02-10,2015-11-02,95.0,10.0,10.0,10.0,10.0,9.0,10.0,False,strict,f,f,1,5.78
4198303,TRENDY Trailer NXNE Austin TX,9328324,Roland,2013-10-09,"Austin, Texas, United States",within an hour,1.0,1.0,False,Windsor Park,1.0,1.0,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.320191790446582,-97.68427168934372,t,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Fire Extinguisher"",Essentials,Shampoo}",79.0,199.0,59.0,4,25.0,2,1125,10,28,32,295,54,2014-10-14,2015-10-29,97.0,10.0,10.0,10.0,10.0,9.0,10.0,True,moderate,f,f,1,4.15
5314747,"Cute, Colorful House",884079,Alison,2011-07-28,"Austin, Texas, United States",within a day,1.0,0.0,False,Mueller,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,True,Mueller,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.28987585130391,-97.70628901334511,t,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",200.0,200.0,50.0,1,0.0,1,1125,0,11,11,255,1,2015-03-21,2015-03-21,100.0,8.0,8.0,10.0,10.0,6.0,8.0,False,moderate,f,f,1,0.13
2494874,Awesome Space with Great Amenenties,12769164,Marie,2014-03-03,"Austin, Texas, United States",,,,False,,1.0,1.0,"['email', 'phone']",t,False,,78723,Austin,TX,nan,Austin,"Austin, TX",US,United States,30.29524610896524,-97.70348373660592,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Breakfast,""Pets live on this property"",Cat(s),""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",200.0,,,1,0.0,1,1125,30,60,90,365,0,,,,,,,,,,False,flexible,f,f,1,
5247943,Big Cozy Group Pool House for 6-10,27159546,A.,2015-02-03,"Austin, Texas, United States",within a day,0.9,1.0,False,Pecan Spings,1.0,1.0,"['email', 'phone', 'reviews']",t,False,Pecan Spings,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.30790579943997,-97.67394035621788,t,House,Entire home/apt,10,3.0,6.0,6.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in""}",499.0,,100.0,6,15.0,1,1125,17,31,61,279,23,2015-02-19,2015-10-19,88.0,9.0,9.0,9.0,9.0,8.0,9.0,False,moderate,f,f,1,2.63
4199453,Austin Private Room Getaway,21787237,Matt,2014-09-25,"Austin, Texas, United States",,,,False,Windsor Park,1.0,1.0,"['phone', 'linkedin', 'kba']",t,False,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.31649241927341,-97.6995813744774,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78.0,200.0,,1,0.0,1,1125,0,0,0,0,0,,,,,,,,,,False,flexible,f,f,1,
6820899,"Sleek, Hip Oasis in Central Austin",35718651,The Shannons,2015-06-13,"Austin, Texas, United States",within a few hours,1.0,0.95,True,Pecan Spings,1.0,1.0,"['email', 'phone', 'reviews']",t,False,Pecan Spings,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.304127798288373,-97.67830343816767,t,Other,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",104.0,,30.0,1,0.0,2,1125,9,31,58,328,20,2015-07-08,2015-10-26,99.0,10.0,10.0,10.0,10.0,9.0,10.0,False,strict,f,f,1,4.88
9311479,Charming Mueller Townhome 3/2,1488733,Brooke,2011-12-09,"Austin, Texas, United States",within a day,0.54,0.93,False,Zilker,21.0,21.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,True,Mueller,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.29405127509929,-97.70332575211071,t,House,Entire home/apt,5,2.5,3.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",160.0,400.0,100.0,1,0.0,2,1125,0,0,28,303,0,,,,,,,,,,False,strict,t,t,17,
4417644,Contemporary Eastside Home,8715169,Chelsey & Aaron,2013-09-08,"Austin, Texas, United States",within a day,0.8,0.67,False,Windsor Park,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,False,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.30594629405232,-97.68822324903054,t,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",350.0,,,1,0.0,2,1125,0,0,0,0,3,2015-05-24,2015-10-04,100.0,10.0,9.0,10.0,10.0,9.0,10.0,False,strict,f,f,1,0.53
5728862,Hip Mid Century Modern 3BR Retreat,29703215,Gary,2015-03-20,"Austin, Texas, United States",within an hour,1.0,1.0,True,Windsor Park,2.0,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.31899195227576,-97.69671942354871,t,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",159.0,99.0,129.0,6,99.0,2,29,15,34,56,310,14,2015-05-16,2015-10-19,100.0,10.0,10.0,10.0,10.0,9.0,10.0,False,strict,f,f,2,2.37
8514928,"The Hootenanny House, Private Entry",13832664,Valerie,2014-04-02,"Austin, Texas, United States",within an hour,1.0,0.88,False,Windsor Park,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.318613923291192,-97.69829017521675,t,House,Private room,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",45.0,,20.0,2,10.0,1,1125,26,56,86,359,3,2015-10-05,2015-10-11,100.0,10.0,10.0,10.0,10.0,9.0,10.0,False,flexible,f,f,1,2.57
5433681,2BR Loft in East Austin Studio Home,1286088,Josh,2011-10-13,"Austin, Texas, United States",within a day,1.0,1.0,False,Pecan Spings,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,True,Pecan Spings,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.291067922540417,-97.6674954515398,t,House,Private room,4,1.5,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",160.0,150.0,35.0,1,0.0,1,1125,29,59,89,364,1,2015-03-21,2015-03-21,100.0,10.0,10.0,10.0,10.0,6.0,8.0,False,moderate,f,f,1,0.13
8688394,"Cozy 2 Bedroom, 1 Bathroom Duplex",45589755,Sunny,2015-10-02,"Pflugerville, Texas, United States",within a few hours,1.0,,False,Windsor Park,1.0,1.0,"['email', 'phone']",t,False,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.31001839277815,-97.6884637813883,t,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher""}",169.0,100.0,50.0,1,0.0,1,1125,30,60,90,365,0,,,,,,,,,,True,flexible,f,f,1,
4824386,Family-friendly getaway by Mueller,247494,Rebecca,2010-09-28,"Austin, Texas, United States",within a day,1.0,1.0,False,Windsor Park,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.30512971244452,-97.69680860619204,t,House,Entire home/apt,4,2.0,3.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",125.0,,90.0,4,20.0,2,1125,0,6,6,49,0,,,,,,,,,,False,strict,f,f,1,
5272989,2 BEDROOM SUITE,1383588,Yali,2011-11-08,"Israel , USA , Asia , Europe",,,,False,Mueller,1.0,1.0,"['email', 'phone', 'reviews']",t,False,Mueller,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.305579713528143,-97.70900348561436,t,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Breakfast,Heating,""Family/Kid Friendly"",Essentials,Shampoo}",440.0,,,5,0.0,5,1125,0,0,0,248,0,,,,,,,,,,False,strict,f,f,1,
5338832,East Side Home. Formula1 Ready,27663852,Scott,2015-02-12,US,within an hour,0.9,1.0,False,MLK & 183,2.0,2.0,"['email', 'phone', 'linkedin', 'reviews', 'manual_offline', 'jumio']",t,True,Pecan Spings,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.28671468158021,-97.6680673863395,t,House,Entire home/apt,3,1.0,2.0,1.0,Real Bed,"{""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Smoke Detector""}",120.0,500.0,125.0,1,0.0,1,1125,0,0,0,241,1,2015-03-24,2015-03-24,60.0,8.0,8.0,8.0,6.0,6.0,6.0,False,strict,f,f,2,0.13
8648604,GORGEOUS REMODELED DUPLEX,3418526,Wade,2012-08-30,"Austin, Texas, United States",within a day,1.0,0.75,False,Windsor Park,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'kba']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.315839247730352,-97.7007386226124,t,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",150.0,,60.0,1,0.0,1,1125,29,41,41,53,1,2015-10-08,2015-10-08,,,,,,,,False,flexible,f,f,1,0.94
555484,3bd/3bath near downtown ATX and UT,2731389,Todd,2012-06-24,"Austin, Texas, United States",within a day,0.75,1.0,False,Mueller,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Mueller,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.29323445147168,-97.70695820707084,t,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",275.0,500.0,100.0,4,100.0,3,180,0,5,35,306,1,2012-11-27,2012-11-27,100.0,,,,,,,False,strict,t,t,1,0.03
2489421,Lovely Cottage in Our Backyard,12332904,Andrea,2014-02-17,"Austin, Texas, United States",within a few hours,1.0,,False,Pecan Spings,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,True,Pecan Spings,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.296370111779304,-97.67836288631894,t,Cabin,Entire home/apt,2,1.0,0.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",70.0,150.0,50.0,2,0.0,2,1125,0,24,54,329,14,2014-04-02,2015-10-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,f,f,1,0.72
949922,"Vintage Airstream in East Austin, T",5152543,Marcella,2013-02-19,"Austin, Texas, United States",within an hour,1.0,1.0,True,Pecan Spings,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Pecan Spings,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.299402137797617,-97.677470087417,t,Other,Entire home/apt,2,1.0,1.0,1.0,Futon,"{Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Essentials,Shampoo}",65.0,,10.0,1,0.0,1,1125,6,17,36,299,271,2013-02-26,2015-10-22,97.0,10.0,10.0,10.0,10.0,9.0,10.0,True,strict,t,t,2,8.25
5094332,Cozy cool central 1 BD apt parking!,26321963,Don,2015-01-18,All over the world!,within a day,0.7,1.0,False,Mueller,1.0,1.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,True,Mueller,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.305801626157187,-97.70403595568716,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",84.0,95.0,25.0,2,20.0,7,365,0,23,30,248,3,2015-01-26,2015-03-24,100.0,9.0,8.0,10.0,10.0,8.0,9.0,False,moderate,f,f,1,0.31
5480841,Room in Townhome - Central Austin,4191953,Susan,2012-11-19,"Austin, Texas, United States",,,,True,Mueller,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,True,Mueller,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.29147738114733,-97.70148390175976,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",50.0,,,1,0.0,1,28,0,0,0,224,10,2015-04-13,2015-05-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,True,flexible,f,f,1,1.44
5651894,1600 SQFT 3/2 House,29290644,Carlos,2015-03-13,US,,,,False,Windsor Park,1.0,1.0,"['email', 'phone']",t,False,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.320263583864413,-97.69420331303944,t,House,Entire home/apt,8,2.0,3.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",2000.0,,,1,0.0,1,1125,0,0,0,213,0,,,,,,,,,,False,flexible,f,f,1,
79100,Pool- Guest House- Mueller -51st,425706,Robert,2011-03-06,"Austin, Texas, United States",within an hour,1.0,0.91,False,Windsor Park,5.0,5.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.30970699919523,-97.69480467267452,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",145.0,500.0,50.0,1,20.0,1,180,29,59,89,364,3,2013-03-14,2015-10-31,100.0,10.0,9.0,10.0,10.0,9.0,10.0,False,strict,t,t,3,0.09
7651087,East Central 1950s bungalow,18167994,Amy,2014-07-15,"Austin, Texas, United States",within an hour,1.0,1.0,False,Windsor Park,1.0,1.0,"['email', 'phone', 'reviews']",t,False,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.317376767551234,-97.69046210097494,t,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",120.0,100.0,35.0,4,50.0,1,1125,18,38,63,304,6,2015-09-07,2015-11-01,100.0,10.0,10.0,10.0,10.0,9.0,10.0,False,moderate,f,f,1,2.86
1352792,"F1 2015: 3 bdrm, 15 mins to track",1118223,Laurel,2011-09-06,"Austin, Texas, United States",,,,False,Windsor Park,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.309128487142097,-97.70374400987023,f,House,Entire home/apt,8,2.0,3.0,5.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",275.0,,35.0,8,0.0,4,15,30,60,90,365,2,2013-08-31,2015-03-22,90.0,9.0,9.0,10.0,10.0,10.0,10.0,False,moderate,f,f,1,0.08
5317993,Cozy room in central neighborhood,27058803,Lola,2015-02-01,"Austin, Texas, United States",within an hour,1.0,0.94,True,Windsor Park,2.0,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.30998588568624,-97.70098714189471,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",54.0,,10.0,1,20.0,2,1125,22,52,82,357,29,2015-03-18,2015-10-25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,f,f,2,3.7
3655306,Charming Central Austin 2BR Home,8255594,Katherine & Andrew,2013-08-19,"Austin, Texas, United States",within a day,1.0,1.0,False,,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.309960345856524,-97.69963400295732,f,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",150.0,,50.0,1,0.0,2,1125,0,0,0,267,8,2014-10-07,2015-08-31,98.0,10.0,10.0,10.0,10.0,9.0,9.0,False,moderate,f,f,1,0.6
4408262,Quaint Home/Acre (10 min to Austin),22882417,Dane,2014-10-23,"Austin, Texas, United States",within a day,1.0,0.0,False,Mueller,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,True,Mueller,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.29447468861745,-97.68260767532324,t,House,Entire home/apt,7,2.0,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",250.0,,,0,0.0,2,7,0,0,0,65,4,2015-03-17,2015-07-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,flexible,f,f,1,0.51
2074701,2BR/2BA Luxury Townhouse,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,True,Windsor Park,78723,Austin,TX,78723.0,Austin,"Austin, TX",US,United States,30.31686768732592,-97.7009100537271,t,House,Entire home/apt,8,2.0,2.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer}",149.0,,120.0,1,0.0,2,185,14,38,68,343,3,2014-03-15,2015-07-24,93.0,10.0,8.0,10.0,10.0,9.0,10.0,False,strict,f,f,7,0.15
